Team #,CMP,Event,P(DCMP),P(CMP)
4956,2026micmp,"FIRST in Michigan State Championship",1,0.116936
5066,2026micmp,"FIRST in Michigan State Championship",1,0.344494
5166,2026micmp,"FIRST in Michigan State Championship",1,0.94534
7166,2026micmp,"FIRST in Michigan State Championship",1,0.980295
6566,2026micmp,"FIRST in Michigan State Championship",0,0
9566,2026micmp,"FIRST in Michigan State Championship",0,0
1076,2026micmp,"FIRST in Michigan State Championship",1,0.166837
9176,2026micmp,"FIRST in Michigan State Championship",0,0
5676,2026micmp,"FIRST in Michigan State Championship",1,0.476776
4776,2026micmp,"FIRST in Michigan State Championship",0,0
9776,2026micmp,"FIRST in Michigan State Championship",0,0
5086,2026micmp,"FIRST in Michigan State Championship",1,0.610018
8286,2026micmp,"FIRST in Michigan State Championship",0,0
5486,2026micmp,"FIRST in Michigan State Championship",0,0
2586,2026micmp,"FIRST in Michigan State Championship",1,0.415724
3096,2026micmp,"FIRST in Michigan State Championship",0,0
6096,2026micmp,"FIRST in Michigan State Championship",0,0
7196,2026micmp,"FIRST in Michigan State Championship",0.142857,0.0282463
1596,2026micmp,"FIRST in Michigan State Championship",0,0
9207,2026micmp,"FIRST in Michigan State Championship",0,0
3707,2026micmp,"FIRST in Michigan State Championship",1,0.415724
5907,2026micmp,"FIRST in Michigan State Championship",1,0.505416
5517,2026micmp,"FIRST in Michigan State Championship",0,0
8517,2026micmp,"FIRST in Michigan State Championship",1,0.711509
5227,2026micmp,"FIRST in Michigan State Championship",0,0
4327,2026micmp,"FIRST in Michigan State Championship",1,0.0545154
8427,2026micmp,"FIRST in Michigan State Championship",0,0
5527,2026micmp,"FIRST in Michigan State Championship",0,0
9727,2026micmp,"FIRST in Michigan State Championship",0,0
4827,2026micmp,"FIRST in Michigan State Championship",0,0
5927,2026micmp,"FIRST in Michigan State Championship",0,0
2137,2026micmp,"FIRST in Michigan State Championship",1,0.905187
4237,2026micmp,"FIRST in Michigan State Championship",1,0.94534
9237,2026micmp,"FIRST in Michigan State Championship",0,0
2337,2026micmp,"FIRST in Michigan State Championship",1,0.999852
3537,2026micmp,"FIRST in Michigan State Championship",0,0
6637,2026micmp,"FIRST in Michigan State Championship",1,0.180646
4737,2026micmp,"FIRST in Michigan State Championship",0,0
7147,2026micmp,"FIRST in Michigan State Championship",0,0
5247,2026micmp,"FIRST in Michigan State Championship",0,0
7247,2026micmp,"FIRST in Michigan State Championship",0,0
5547,2026micmp,"FIRST in Michigan State Championship",0,0
9747,2026micmp,"FIRST in Michigan State Championship",0,0
6057,2026micmp,"FIRST in Michigan State Championship",0,0
3357,2026micmp,"FIRST in Michigan State Championship",1,0.169158
9757,2026micmp,"FIRST in Michigan State Championship",1,0.695591
5067,2026micmp,"FIRST in Michigan State Championship",0,0
6067,2026micmp,"FIRST in Michigan State Championship",0,0
5167,2026micmp,"FIRST in Michigan State Championship",0,0
5467,2026micmp,"FIRST in Michigan State Championship",0,0
5567,2026micmp,"FIRST in Michigan State Championship",1,0.137595
3667,2026micmp,"FIRST in Michigan State Championship",0,0
2767,2026micmp,"FIRST in Michigan State Championship",1,0.99995
3767,2026micmp,"FIRST in Michigan State Championship",1,0.316137
8767,2026micmp,"FIRST in Michigan State Championship",1,0.166837
4967,2026micmp,"FIRST in Michigan State Championship",1,0.833155
6077,2026micmp,"FIRST in Michigan State Championship",0,0
4377,2026micmp,"FIRST in Michigan State Championship",0,0
5577,2026micmp,"FIRST in Michigan State Championship",1,0.032954
6877,2026micmp,"FIRST in Michigan State Championship",0,0
6087,2026micmp,"FIRST in Michigan State Championship",0,0
5197,2026micmp,"FIRST in Michigan State Championship",0,0
7197,2026micmp,"FIRST in Michigan State Championship",1,0.240622
8297,2026micmp,"FIRST in Michigan State Championship",0,0
8397,2026micmp,"FIRST in Michigan State Championship",1,0.222139
7597,2026micmp,"FIRST in Michigan State Championship",0,0
5697,2026micmp,"FIRST in Michigan State Championship",0,0
9697,2026micmp,"FIRST in Michigan State Championship",0,0
9208,2026micmp,"FIRST in Michigan State Championship",0,0
8608,2026micmp,"FIRST in Michigan State Championship",1,0.98273
5708,2026micmp,"FIRST in Michigan State Championship",0,0
7808,2026micmp,"FIRST in Michigan State Championship",0,0
3618,2026micmp,"FIRST in Michigan State Championship",1,0.18521
6618,2026micmp,"FIRST in Michigan State Championship",0,0
9618,2026micmp,"FIRST in Michigan State Championship",0,0
1718,2026micmp,"FIRST in Michigan State Championship",1,0.666488
7818,2026micmp,"FIRST in Michigan State Championship",0,0
1918,2026micmp,"FIRST in Michigan State Championship",1,0.972637
6128,2026micmp,"FIRST in Michigan State Championship",0,0
6428,2026micmp,"FIRST in Michigan State Championship",0,0
1528,2026micmp,"FIRST in Michigan State Championship",0,0
6528,2026micmp,"FIRST in Michigan State Championship",1,0.255545
9528,2026micmp,"FIRST in Michigan State Championship",0,0
8728,2026micmp,"FIRST in Michigan State Championship",0,0
9238,2026micmp,"FIRST in Michigan State Championship",0,0
3538,2026micmp,"FIRST in Michigan State Championship",1,0.99997
5538,2026micmp,"FIRST in Michigan State Championship",0,0
6538,2026micmp,"FIRST in Michigan State Championship",0,0
9638,2026micmp,"FIRST in Michigan State Championship",0,0
4838,2026micmp,"FIRST in Michigan State Championship",0.142857,0.0282463
2048,2026micmp,"FIRST in Michigan State Championship",0,0
9148,2026micmp,"FIRST in Michigan State Championship",0,0
5248,2026micmp,"FIRST in Michigan State Championship",0,0
7248,2026micmp,"FIRST in Michigan State Championship",0,0
6548,2026micmp,"FIRST in Michigan State Championship",0,0
9548,2026micmp,"FIRST in Michigan State Championship",0,0
9648,2026micmp,"FIRST in Michigan State Championship",0,0
3458,2026micmp,"FIRST in Michigan State Championship",0,0
6558,2026micmp,"FIRST in Michigan State Championship",0,0
9558,2026micmp,"FIRST in Michigan State Championship",0,0
3658,2026micmp,"FIRST in Michigan State Championship",0,0
7658,2026micmp,"FIRST in Michigan State Championship",0,0
4758,2026micmp,"FIRST in Michigan State Championship",0,0
9758,2026micmp,"FIRST in Michigan State Championship",0,0
3568,2026micmp,"FIRST in Michigan State Championship",0,0
4568,2026micmp,"FIRST in Michigan State Championship",0,0
9568,2026micmp,"FIRST in Michigan State Championship",0,0
3668,2026micmp,"FIRST in Michigan State Championship",1,0.218943
4768,2026micmp,"FIRST in Michigan State Championship",0,0
7768,2026micmp,"FIRST in Michigan State Championship",1,0.145205
6078,2026micmp,"FIRST in Michigan State Championship",0,0
7178,2026micmp,"FIRST in Michigan State Championship",0,0
5478,2026micmp,"FIRST in Michigan State Championship",0,0
5878,2026micmp,"FIRST in Michigan State Championship",0,0
6088,2026micmp,"FIRST in Michigan State Championship",1,0.116936
1188,2026micmp,"FIRST in Michigan State Championship",1,0.476776
7188,2026micmp,"FIRST in Michigan State Championship",1,0.222139
6588,2026micmp,"FIRST in Michigan State Championship",0,0
3688,2026micmp,"FIRST in Michigan State Championship",1,0.116936
3098,2026micmp,"FIRST in Michigan State Championship",0,0
6098,2026micmp,"FIRST in Michigan State Championship",0,0
4398,2026micmp,"FIRST in Michigan State Championship",1,0.867523
1498,2026micmp,"FIRST in Michigan State Championship",1,0.415724
5498,2026micmp,"FIRST in Michigan State Championship",0,0
7598,2026micmp,"FIRST in Michigan State Championship",1,0.222139
4998,2026micmp,"FIRST in Michigan State Championship",0,0
7109,2026micmp,"FIRST in Michigan State Championship",0,0
5509,2026micmp,"FIRST in Michigan State Championship",0,0
7809,2026micmp,"FIRST in Michigan State Championship",0,0
2619,2026micmp,"FIRST in Michigan State Championship",1,0.180646
3619,2026micmp,"FIRST in Michigan State Championship",0,0
6029,2026micmp,"FIRST in Michigan State Championship",0,0
5229,2026micmp,"FIRST in Michigan State Championship",0.142857,0.0282463
5239,2026micmp,"FIRST in Michigan State Championship",0,0
9239,2026micmp,"FIRST in Michigan State Championship",0,0
3539,2026micmp,"FIRST in Michigan State Championship",1,0.976971
9249,2026micmp,"FIRST in Michigan State Championship",0,0
9549,2026micmp,"FIRST in Michigan State Championship",0,0
5559,2026micmp,"FIRST in Michigan State Championship",0,0
9759,2026micmp,"FIRST in Michigan State Championship",0,0
2959,2026micmp,"FIRST in Michigan State Championship",0,0
6569,2026micmp,"FIRST in Michigan State Championship",0,0
7769,2026micmp,"FIRST in Michigan State Championship",1,0.99997
6079,2026micmp,"FIRST in Michigan State Championship",0,0
8179,2026micmp,"FIRST in Michigan State Championship",1,0.18521
9679,2026micmp,"FIRST in Michigan State Championship",0,0
4779,2026micmp,"FIRST in Michigan State Championship",1,0.492819
1189,2026micmp,"FIRST in Michigan State Championship",1,0.505416
7289,2026micmp,"FIRST in Michigan State Championship",0,0
6099,2026micmp,"FIRST in Michigan State Championship",0,0
8899,2026micmp,"FIRST in Michigan State Championship",0,0
11440,2026micmp,"FIRST in Michigan State Championship",0,0
11460,2026micmp,"FIRST in Michigan State Championship",0,0
11490,2026micmp,"FIRST in Michigan State Championship",0.142857,0.0282463
10590,2026micmp,"FIRST in Michigan State Championship",0,0
10690,2026micmp,"FIRST in Michigan State Championship",0,0
11511,2026micmp,"FIRST in Michigan State Championship",0,0
10421,2026micmp,"FIRST in Michigan State Championship",0,0
11431,2026micmp,"FIRST in Michigan State Championship",0,0
10651,2026micmp,"FIRST in Michigan State Championship",0,0
11361,2026micmp,"FIRST in Michigan State Championship",0,0
11461,2026micmp,"FIRST in Michigan State Championship",0,0
10181,2026micmp,"FIRST in Michigan State Championship",0,0
11491,2026micmp,"FIRST in Michigan State Championship",0,0
10612,2026micmp,"FIRST in Michigan State Championship",0,0
11522,2026micmp,"FIRST in Michigan State Championship",0,0
10622,2026micmp,"FIRST in Michigan State Championship",0,0
10642,2026micmp,"FIRST in Michigan State Championship",0,0
10652,2026micmp,"FIRST in Michigan State Championship",0,0
11462,2026micmp,"FIRST in Michigan State Championship",0,0
10672,2026micmp,"FIRST in Michigan State Championship",0,0
11503,2026micmp,"FIRST in Michigan State Championship",1,0.166837
10613,2026micmp,"FIRST in Michigan State Championship",0,0
11423,2026micmp,"FIRST in Michigan State Championship",0,0
10633,2026micmp,"FIRST in Michigan State Championship",1,0.920812
10473,2026micmp,"FIRST in Michigan State Championship",0,0
11473,2026micmp,"FIRST in Michigan State Championship",0,0
11493,2026micmp,"FIRST in Michigan State Championship",1,0.116936
10614,2026micmp,"FIRST in Michigan State Championship",0,0
11444,2026micmp,"FIRST in Michigan State Championship",0,0
10654,2026micmp,"FIRST in Michigan State Championship",0,0
10664,2026micmp,"FIRST in Michigan State Championship",0,0
11505,2026micmp,"FIRST in Michigan State Championship",0,0
10605,2026micmp,"FIRST in Michigan State Championship",0,0
11435,2026micmp,"FIRST in Michigan State Championship",0,0
11455,2026micmp,"FIRST in Michigan State Championship",0,0
10665,2026micmp,"FIRST in Michigan State Championship",0,0
10285,2026micmp,"FIRST in Michigan State Championship",0,0
10595,2026micmp,"FIRST in Michigan State Championship",0,0
10606,2026micmp,"FIRST in Michigan State Championship",0,0
10656,2026micmp,"FIRST in Michigan State Championship",0,0
11466,2026micmp,"FIRST in Michigan State Championship",0,0
10666,2026micmp,"FIRST in Michigan State Championship",1,0.218943
11386,2026micmp,"FIRST in Michigan State Championship",1,0.180646
11486,2026micmp,"FIRST in Michigan State Championship",0,0
11496,2026micmp,"FIRST in Michigan State Championship",0,0
11407,2026micmp,"FIRST in Michigan State Championship",0,0
10607,2026micmp,"FIRST in Michigan State Championship",0,0
11527,2026micmp,"FIRST in Michigan State Championship",0,0
11437,2026micmp,"FIRST in Michigan State Championship",0,0
10547,2026micmp,"FIRST in Michigan State Championship",0,0
11457,2026micmp,"FIRST in Michigan State Championship",0,0
10667,2026micmp,"FIRST in Michigan State Championship",0,0
10577,2026micmp,"FIRST in Michigan State Championship",0,0
11387,2026micmp,"FIRST in Michigan State Championship",0,0
10587,2026micmp,"FIRST in Michigan State Championship",0,0
11458,2026micmp,"FIRST in Michigan State Championship",0,0
10978,2026micmp,"FIRST in Michigan State Championship",1,0.180646
10629,2026micmp,"FIRST in Michigan State Championship",0,0
10349,2026micmp,"FIRST in Michigan State Championship",1,0.255545
10659,2026micmp,"FIRST in Michigan State Championship",0,0
10589,2026micmp,"FIRST in Michigan State Championship",0,0
11399,2026micmp,"FIRST in Michigan State Championship",0,0
71,2026incmp,"FIRST Indiana State Championship",0,0.003936
45,2026incmp,"FIRST Indiana State Championship",1,0.0309605
461,2026incmp,"FIRST Indiana State Championship",1,0.186624
761,2026incmp,"FIRST Indiana State Championship",1,0.637673
292,2026incmp,"FIRST Indiana State Championship",0,0
234,2026incmp,"FIRST Indiana State Championship",1,0.0249785
135,2026incmp,"FIRST Indiana State Championship",1,0.0249785
447,2026incmp,"FIRST Indiana State Championship",1,0.147133
328,2026incmp,"FIRST Indiana State Championship",0,0
868,2026incmp,"FIRST Indiana State Championship",1,0.793673
829,2026incmp,"FIRST Indiana State Championship",1,0.201939
5010,2026incmp,"FIRST Indiana State Championship",1,0.518597
1720,2026incmp,"FIRST Indiana State Championship",1,0.0950462
8430,2026incmp,"FIRST Indiana State Championship",1,0.00535759
9530,2026incmp,"FIRST Indiana State Championship",0,0
3940,2026incmp,"FIRST Indiana State Championship",1,0.908051
4580,2026incmp,"FIRST Indiana State Championship",1,0.0432839
9790,2026incmp,"FIRST Indiana State Championship",0,0
1501,2026incmp,"FIRST Indiana State Championship",1,0.990761
6721,2026incmp,"FIRST Indiana State Championship",1,0.171784
8431,2026incmp,"FIRST Indiana State Championship",0,0
9431,2026incmp,"FIRST Indiana State Championship",1,0.0557151
1741,2026incmp,"FIRST Indiana State Championship",1,0.0432839
9071,2026incmp,"FIRST Indiana State Championship",0,0
2171,2026incmp,"FIRST Indiana State Championship",0,0
9491,2026incmp,"FIRST Indiana State Championship",1,0.00535759
5402,2026incmp,"FIRST Indiana State Championship",1,0.0420819
8432,2026incmp,"FIRST Indiana State Championship",0,0
8742,2026incmp,"FIRST Indiana State Championship",0,0
4272,2026incmp,"FIRST Indiana State Championship",1,0.637673
4982,2026incmp,"FIRST Indiana State Championship",1,0.0496604
8103,2026incmp,"FIRST Indiana State Championship",0,0
9453,2026incmp,"FIRST Indiana State Championship",0,0
1024,2026incmp,"FIRST Indiana State Championship",1,0.570634
9554,2026incmp,"FIRST Indiana State Championship",0,0
5484,2026incmp,"FIRST Indiana State Championship",1,0.0950462
3494,2026incmp,"FIRST Indiana State Championship",1,0.273639
1555,2026incmp,"FIRST Indiana State Championship",0,0
3865,2026incmp,"FIRST Indiana State Championship",0,0
4485,2026incmp,"FIRST Indiana State Championship",0,0
7695,2026incmp,"FIRST Indiana State Championship",0,0
8116,2026incmp,"FIRST Indiana State Championship",1,0.518597
4926,2026incmp,"FIRST Indiana State Championship",1,0.0286532
3936,2026incmp,"FIRST Indiana State Championship",0,0
1646,2026incmp,"FIRST Indiana State Championship",1,0.0381451
6956,2026incmp,"FIRST Indiana State Championship",1,0.0611191
3176,2026incmp,"FIRST Indiana State Championship",1,0.350192
7617,2026incmp,"FIRST Indiana State Championship",1,0.0286532
3147,2026incmp,"FIRST Indiana State Championship",0,0
1747,2026incmp,"FIRST Indiana State Championship",1,0.0432839
7457,2026incmp,"FIRST Indiana State Championship",1,0.882204
7657,2026incmp,"FIRST Indiana State Championship",1,0.00520741
2867,2026incmp,"FIRST Indiana State Championship",1,0.0371848
7477,2026incmp,"FIRST Indiana State Championship",0,0
3487,2026incmp,"FIRST Indiana State Championship",0,0
2197,2026incmp,"FIRST Indiana State Championship",0,0
1018,2026incmp,"FIRST Indiana State Championship",0,0
5188,2026incmp,"FIRST Indiana State Championship",0,0
7198,2026incmp,"FIRST Indiana State Championship",0,0
6498,2026incmp,"FIRST Indiana State Championship",1,0.147133
9119,2026incmp,"FIRST Indiana State Championship",1,0.0904387
3559,2026incmp,"FIRST Indiana State Championship",0,0
10411,2026incmp,"FIRST Indiana State Championship",0,0
10021,2026incmp,"FIRST Indiana State Championship",1,0.62366
10332,2026incmp,"FIRST Indiana State Championship",0,0
10172,2026incmp,"FIRST Indiana State Championship",0,0
10493,2026incmp,"FIRST Indiana State Championship",0,0
10434,2026incmp,"FIRST Indiana State Championship",1,0.149525
10029,2026incmp,"FIRST Indiana State Championship",0,0
93,2026wicmp,"FIRST Wisconsin State Championship",1,0.162751
930,2026wicmp,"FIRST Wisconsin State Championship",1,0.608256
171,2026wicmp,"FIRST Wisconsin State Championship",1,0.0898051
706,2026wicmp,"FIRST Wisconsin State Championship",1,0.261701
537,2026wicmp,"FIRST Wisconsin State Championship",1,0.035615
8700,2026wicmp,"FIRST Wisconsin State Championship",0,0
7900,2026wicmp,"FIRST Wisconsin State Championship",1,0.035615
1220,2026wicmp,"FIRST Wisconsin State Championship",0,0
2830,2026wicmp,"FIRST Wisconsin State Championship",1,0.0240984
9760,2026wicmp,"FIRST Wisconsin State Championship",0,0
8701,2026wicmp,"FIRST Wisconsin State Championship",1,0.0474062
4021,2026wicmp,"FIRST Wisconsin State Championship",1,0.0367847
6421,2026wicmp,"FIRST Wisconsin State Championship",1,0.133788
4531,2026wicmp,"FIRST Wisconsin State Championship",1,0.050939
8531,2026wicmp,"FIRST Wisconsin State Championship",0,0
3381,2026wicmp,"FIRST Wisconsin State Championship",0,0
6381,2026wicmp,"FIRST Wisconsin State Championship",1,0.0848251
1091,2026wicmp,"FIRST Wisconsin State Championship",0,0
2202,2026wicmp,"FIRST Wisconsin State Championship",1,0.15782
8802,2026wicmp,"FIRST Wisconsin State Championship",0,0
1732,2026wicmp,"FIRST Wisconsin State Championship",1,0.988145
6732,2026wicmp,"FIRST Wisconsin State Championship",1,0.133788
2062,2026wicmp,"FIRST Wisconsin State Championship",1,0.234687
8782,2026wicmp,"FIRST Wisconsin State Championship",0,0
3692,2026wicmp,"FIRST Wisconsin State Championship",0,0
1792,2026wicmp,"FIRST Wisconsin State Championship",1,0.835153
7103,2026wicmp,"FIRST Wisconsin State Championship",0,0
8803,2026wicmp,"FIRST Wisconsin State Championship",0,0
5903,2026wicmp,"FIRST Wisconsin State Championship",0,0
6223,2026wicmp,"FIRST Wisconsin State Championship",1,0.117551
2143,2026wicmp,"FIRST Wisconsin State Championship",0,0
6643,2026wicmp,"FIRST Wisconsin State Championship",0,0
1714,2026wicmp,"FIRST Wisconsin State Championship",1,0.881662
8024,2026wicmp,"FIRST Wisconsin State Championship",0,0
8744,2026wicmp,"FIRST Wisconsin State Championship",1,0.261701
4054,2026wicmp,"FIRST Wisconsin State Championship",0,0
6574,2026wicmp,"FIRST Wisconsin State Championship",1,0.117551
2194,2026wicmp,"FIRST Wisconsin State Championship",1,0.778921
7915,2026wicmp,"FIRST Wisconsin State Championship",1,0.334675
9425,2026wicmp,"FIRST Wisconsin State Championship",0,0
1675,2026wicmp,"FIRST Wisconsin State Championship",1,0.0532859
1306,2026wicmp,"FIRST Wisconsin State Championship",1,0.990354
2506,2026wicmp,"FIRST Wisconsin State Championship",1,0.0272589
1716,2026wicmp,"FIRST Wisconsin State Championship",0,0
2826,2026wicmp,"FIRST Wisconsin State Championship",1,0.0272198
5826,2026wicmp,"FIRST Wisconsin State Championship",1,0.0848251
6166,2026wicmp,"FIRST Wisconsin State Championship",0,0
5586,2026wicmp,"FIRST Wisconsin State Championship",0.5,0.0106615
4786,2026wicmp,"FIRST Wisconsin State Championship",1,0.357118
5096,2026wicmp,"FIRST Wisconsin State Championship",0,0
3596,2026wicmp,"FIRST Wisconsin State Championship",0,0
8847,2026wicmp,"FIRST Wisconsin State Championship",0,0
2077,2026wicmp,"FIRST Wisconsin State Championship",0,0
3197,2026wicmp,"FIRST Wisconsin State Championship",1,0.420198
6318,2026wicmp,"FIRST Wisconsin State Championship",0,0
3418,2026wicmp,"FIRST Wisconsin State Championship",0,0
5148,2026wicmp,"FIRST Wisconsin State Championship",0,0
9578,2026wicmp,"FIRST Wisconsin State Championship",0,0
5019,2026wicmp,"FIRST Wisconsin State Championship",0,0
7619,2026wicmp,"FIRST Wisconsin State Championship",0,0
9149,2026wicmp,"FIRST Wisconsin State Championship",1,0.0272589
1259,2026wicmp,"FIRST Wisconsin State Championship",1,0.873415
10430,2026wicmp,"FIRST Wisconsin State Championship",0,0
10522,2026wicmp,"FIRST Wisconsin State Championship",0,0
10553,2026wicmp,"FIRST Wisconsin State Championship",1,0.0519789
10264,2026wicmp,"FIRST Wisconsin State Championship",1,0.145845
10287,2026wicmp,"FIRST Wisconsin State Championship",0,0
11158,2026wicmp,"FIRST Wisconsin State Championship",0,0
11258,2026wicmp,"FIRST Wisconsin State Championship",0,0
10909,2026wicmp,"FIRST Wisconsin State Championship",1,0.117551
11139,2026wicmp,"FIRST Wisconsin State Championship",0.5,0.0106615
4320,2026iscmp,"FIRST Israel District Championship",0.525424,0
2230,2026iscmp,"FIRST Israel District Championship",0.525424,0
6230,2026iscmp,"FIRST Israel District Championship",0.525424,0
2630,2026iscmp,"FIRST Israel District Championship",0.525424,0
6740,2026iscmp,"FIRST Israel District Championship",0.525424,0
9740,2026iscmp,"FIRST Israel District Championship",0.525424,0
1580,2026iscmp,"FIRST Israel District Championship",0.525424,0
4590,2026iscmp,"FIRST Israel District Championship",0.525424,0
1690,2026iscmp,"FIRST Israel District Championship",0.525424,0
5990,2026iscmp,"FIRST Israel District Championship",0.525424,0
3211,2026iscmp,"FIRST Israel District Championship",0.525424,0
2231,2026iscmp,"FIRST Israel District Championship",0.525424,0
5951,2026iscmp,"FIRST Israel District Championship",0.525424,0
4661,2026iscmp,"FIRST Israel District Championship",0.525424,0
5291,2026iscmp,"FIRST Israel District Championship",0.525424,0
7112,2026iscmp,"FIRST Israel District Championship",0.525424,0
2212,2026iscmp,"FIRST Israel District Championship",0.525424,0
1942,2026iscmp,"FIRST Israel District Championship",0.525424,0
9303,2026iscmp,"FIRST Israel District Championship",0.525424,0
8223,2026iscmp,"FIRST Israel District Championship",0.525424,0
1943,2026iscmp,"FIRST Israel District Championship",0.525424,0
3083,2026iscmp,"FIRST Israel District Championship",0.525424,0
6104,2026iscmp,"FIRST Israel District Championship",0.525424,0
9304,2026iscmp,"FIRST Israel District Championship",0.525424,0
5614,2026iscmp,"FIRST Israel District Championship",0.525424,0
4744,2026iscmp,"FIRST Israel District Championship",0.525424,0
5554,2026iscmp,"FIRST Israel District Championship",0.525424,0
5654,2026iscmp,"FIRST Israel District Championship",0.525424,0
1954,2026iscmp,"FIRST Israel District Championship",0.525424,0
1574,2026iscmp,"FIRST Israel District Championship",0.525424,0
5715,2026iscmp,"FIRST Israel District Championship",0.525424,0
5135,2026iscmp,"FIRST Israel District Championship",0.525424,0
5635,2026iscmp,"FIRST Israel District Championship",0.525424,0
3835,2026iscmp,"FIRST Israel District Championship",0.525424,0
7845,2026iscmp,"FIRST Israel District Championship",0.525424,0
3065,2026iscmp,"FIRST Israel District Championship",0.525424,0
3075,2026iscmp,"FIRST Israel District Championship",0.525424,0
8175,2026iscmp,"FIRST Israel District Championship",0.525424,0
3316,2026iscmp,"FIRST Israel District Championship",0.525424,0
4416,2026iscmp,"FIRST Israel District Championship",0.525424,0
1576,2026iscmp,"FIRST Israel District Championship",0.525424,0
4586,2026iscmp,"FIRST Israel District Championship",0.525424,0
2096,2026iscmp,"FIRST Israel District Championship",0.525424,0
1937,2026iscmp,"FIRST Israel District Championship",0.525424,0
7067,2026iscmp,"FIRST Israel District Championship",0.525424,0
7177,2026iscmp,"FIRST Israel District Championship",0.525424,0
1577,2026iscmp,"FIRST Israel District Championship",0.525424,0
5987,2026iscmp,"FIRST Israel District Championship",0.525424,0
5928,2026iscmp,"FIRST Israel District Championship",0.525424,0
4338,2026iscmp,"FIRST Israel District Championship",0.525424,0
6738,2026iscmp,"FIRST Israel District Championship",0.525424,0
9738,2026iscmp,"FIRST Israel District Championship",0.525424,0
6168,2026iscmp,"FIRST Israel District Championship",0.525424,0
3388,2026iscmp,"FIRST Israel District Championship",0.525424,0
4319,2026iscmp,"FIRST Israel District Championship",0.525424,0
7039,2026iscmp,"FIRST Israel District Championship",0.525424,0
3339,2026iscmp,"FIRST Israel District Championship",0.525424,0
9739,2026iscmp,"FIRST Israel District Championship",0.525424,0
2679,2026iscmp,"FIRST Israel District Championship",0.525424,0
11070,2026iscmp,"FIRST Israel District Championship",1,1
11480,2026iscmp,"FIRST Israel District Championship",1,1
11390,2026iscmp,"FIRST Israel District Championship",1,1
11471,2026iscmp,"FIRST Israel District Championship",1,1
11332,2026iscmp,"FIRST Israel District Championship",1,1
10935,2026iscmp,"FIRST Israel District Championship",1,1
10695,2026iscmp,"FIRST Israel District Championship",1,0
10986,2026iscmp,"FIRST Israel District Championship",1,1
11478,2026iscmp,"FIRST Israel District Championship",1,1
11329,2026iscmp,"FIRST Israel District Championship",1,1
10139,2026iscmp,"FIRST Israel District Championship",1,0
231,2026txcmp,"FIRST In Texas District Championship",1,0.1522
324,2026txcmp,"FIRST In Texas District Championship",1,0.0910467
624,2026txcmp,"FIRST In Texas District Championship",1,0.793989
436,2026txcmp,"FIRST In Texas District Championship",1,0.0974905
127,2026txcmp,"FIRST In Texas District Championship",1,0.0237211
457,2026txcmp,"FIRST In Texas District Championship",1,0.0811914
118,2026txcmp,"FIRST In Texas District Championship",1,0.817019
418,2026txcmp,"FIRST In Texas District Championship",1,0.215897
148,2026txcmp,"FIRST In Texas District Championship",1,0.93827
6800,2026txcmp,"FIRST In Texas District Championship",1,0.977236
3310,2026txcmp,"FIRST In Texas District Championship",1,0.178965
4610,2026txcmp,"FIRST In Texas District Championship",0,0
9140,2026txcmp,"FIRST In Texas District Championship",1,0.119773
3240,2026txcmp,"FIRST In Texas District Championship",0,0
7540,2026txcmp,"FIRST In Texas District Championship",0,0
8750,2026txcmp,"FIRST In Texas District Championship",0,0
2950,2026txcmp,"FIRST In Texas District Championship",0,0
5070,2026txcmp,"FIRST In Texas District Championship",0,0
8370,2026txcmp,"FIRST In Texas District Championship",1,0.0583766
9080,2026txcmp,"FIRST In Texas District Championship",0,0
6180,2026txcmp,"FIRST In Texas District Championship",0,0
5790,2026txcmp,"FIRST In Texas District Championship",0,0
6901,2026txcmp,"FIRST In Texas District Championship",1,0.0209509
9311,2026txcmp,"FIRST In Texas District Championship",0,0
5411,2026txcmp,"FIRST In Texas District Championship",1,0.0195546
7121,2026txcmp,"FIRST In Texas District Championship",0,0
9121,2026txcmp,"FIRST In Texas District Championship",0,0
7521,2026txcmp,"FIRST In Texas District Championship",0,0
9521,2026txcmp,"FIRST In Texas District Championship",0,0
5431,2026txcmp,"FIRST In Texas District Championship",0,0
4641,2026txcmp,"FIRST In Texas District Championship",0,0
5261,2026txcmp,"FIRST In Texas District Championship",1,0.0262051
3561,2026txcmp,"FIRST In Texas District Championship",1,0.091304
6171,2026txcmp,"FIRST In Texas District Championship",0,0
7271,2026txcmp,"FIRST In Texas District Championship",0,0
9181,2026txcmp,"FIRST In Texas District Championship",0,0
3481,2026txcmp,"FIRST In Texas District Championship",1,0.0381497
2881,2026txcmp,"FIRST In Texas District Championship",1,0.553706
7091,2026txcmp,"FIRST In Texas District Championship",0,0
8591,2026txcmp,"FIRST In Texas District Championship",0,0
7691,2026txcmp,"FIRST In Texas District Championship",1,0.0152572
5212,2026txcmp,"FIRST In Texas District Championship",0,0
7312,2026txcmp,"FIRST In Texas District Championship",1,0.0295243
8512,2026txcmp,"FIRST In Texas District Championship",0,0
9512,2026txcmp,"FIRST In Texas District Championship",0,0
4332,2026txcmp,"FIRST In Texas District Championship",0,0
8732,2026txcmp,"FIRST In Texas District Championship",0,0
5572,2026txcmp,"FIRST In Texas District Championship",1,0.547335
6672,2026txcmp,"FIRST In Texas District Championship",1,0.0195546
3282,2026txcmp,"FIRST In Texas District Championship",0,0
2582,2026txcmp,"FIRST In Texas District Championship",1,0.734881
