Team #,CMP,Event,P(DCMP)
10910,2026necmp,New England FIRST District Championship,0.408573
11131,2026necmp,New England FIRST District Championship,0.795236
10912,2026necmp,New England FIRST District Championship,0.408573
10592,2026necmp,New England FIRST District Championship,0.433569
10133,2026necmp,New England FIRST District Championship,0.294996
10063,2026necmp,New England FIRST District Championship,0.678152
10973,2026necmp,New England FIRST District Championship,0.408573
11483,2026necmp,New England FIRST District Championship,0.408573
10393,2026necmp,New England FIRST District Championship,0.678152
10254,2026necmp,New England FIRST District Championship,0.654342
11464,2026necmp,New England FIRST District Championship,0.408573
10245,2026necmp,New England FIRST District Championship,0.400327
10945,2026necmp,New England FIRST District Championship,0.408573
11175,2026necmp,New England FIRST District Championship,0.408573
11336,2026necmp,New England FIRST District Championship,0.795236
10156,2026necmp,New England FIRST District Championship,0.395192
10066,2026necmp,New England FIRST District Championship,0.581718
10266,2026necmp,New England FIRST District Championship,0.275933
10937,2026necmp,New England FIRST District Championship,0.408573
11157,2026necmp,New England FIRST District Championship,0.408573
10108,2026necmp,New England FIRST District Championship,0.00459697
10138,2026necmp,New England FIRST District Championship,0.283363
11468,2026necmp,New England FIRST District Championship,0.408573
11409,2026necmp,New England FIRST District Championship,0.408573
11269,2026necmp,New England FIRST District Championship,0.408573
11,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
41,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
25,2026mrcmp,FIRST Mid-Atlantic District Championship,0.474026
75,2026mrcmp,FIRST Mid-Atlantic District Championship,0.906624
56,2026mrcmp,FIRST Mid-Atlantic District Championship,0.353458
87,2026mrcmp,FIRST Mid-Atlantic District Championship,0.243846
430,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
321,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
341,2026mrcmp,FIRST Mid-Atlantic District Championship,0.71371
102,2026mrcmp,FIRST Mid-Atlantic District Championship,0.394432
222,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
752,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
272,2026mrcmp,FIRST Mid-Atlantic District Championship,0.523992
103,2026mrcmp,FIRST Mid-Atlantic District Championship,0.850404
203,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0758059
303,2026mrcmp,FIRST Mid-Atlantic District Championship,0.3195
223,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
423,2026mrcmp,FIRST Mid-Atlantic District Championship,0.137676
433,2026mrcmp,FIRST Mid-Atlantic District Championship,0.243846
193,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
293,2026mrcmp,FIRST Mid-Atlantic District Championship,0.575122
204,2026mrcmp,FIRST Mid-Atlantic District Championship,0.399919
714,2026mrcmp,FIRST Mid-Atlantic District Championship,0.296964
834,2026mrcmp,FIRST Mid-Atlantic District Championship,0.824731
484,2026mrcmp,FIRST Mid-Atlantic District Championship,0.488997
555,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
365,2026mrcmp,FIRST Mid-Atlantic District Championship,0.816913
316,2026mrcmp,FIRST Mid-Atlantic District Championship,0.664133
816,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
486,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
427,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
708,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
428,2026mrcmp,FIRST Mid-Atlantic District Championship,0.204678
709,2026mrcmp,FIRST Mid-Atlantic District Championship,0.154328
219,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
9100,2026mrcmp,FIRST Mid-Atlantic District Championship,0.10789
7110,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
2720,2026mrcmp,FIRST Mid-Atlantic District Championship,0.425109
8130,2026mrcmp,FIRST Mid-Atlantic District Championship,0.20162
8630,2026mrcmp,FIRST Mid-Atlantic District Championship,0.208384
3340,2026mrcmp,FIRST Mid-Atlantic District Championship,0.368224
1640,2026mrcmp,FIRST Mid-Atlantic District Championship,0.593968
4750,2026mrcmp,FIRST Mid-Atlantic District Championship,0.104362
6860,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0769812
2180,2026mrcmp,FIRST Mid-Atlantic District Championship,0.208384
5490,2026mrcmp,FIRST Mid-Atlantic District Championship,0.10789
2590,2026mrcmp,FIRST Mid-Atlantic District Championship,0.858505
5401,2026mrcmp,FIRST Mid-Atlantic District Championship,0.413366
1811,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
8721,2026mrcmp,FIRST Mid-Atlantic District Championship,0.312414
6921,2026mrcmp,FIRST Mid-Atlantic District Championship,0.330855
4361,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
8771,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
5181,2026mrcmp,FIRST Mid-Atlantic District Championship,0.523992
2191,2026mrcmp,FIRST Mid-Atlantic District Championship,0.191171
1391,2026mrcmp,FIRST Mid-Atlantic District Championship,0.826942
1712,2026mrcmp,FIRST Mid-Atlantic District Championship,0.680845
2722,2026mrcmp,FIRST Mid-Atlantic District Championship,0.425109
5732,2026mrcmp,FIRST Mid-Atlantic District Championship,0.038332
3142,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
4342,2026mrcmp,FIRST Mid-Atlantic District Championship,0.418363
4652,2026mrcmp,FIRST Mid-Atlantic District Championship,0.081533
1672,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
5992,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1403,2026mrcmp,FIRST Mid-Atlantic District Championship,0.617587
5113,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
8513,2026mrcmp,FIRST Mid-Atlantic District Championship,0.664133
1923,2026mrcmp,FIRST Mid-Atlantic District Championship,0.847289
4653,2026mrcmp,FIRST Mid-Atlantic District Championship,0.488997
4573,2026mrcmp,FIRST Mid-Atlantic District Championship,0.137676
8704,2026mrcmp,FIRST Mid-Atlantic District Championship,0.058115
9014,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
3314,2026mrcmp,FIRST Mid-Atlantic District Championship,0.906624
7414,2026mrcmp,FIRST Mid-Atlantic District Championship,0.399919
8714,2026mrcmp,FIRST Mid-Atlantic District Championship,0.104362
9424,2026mrcmp,FIRST Mid-Atlantic District Championship,0.312414
5624,2026mrcmp,FIRST Mid-Atlantic District Championship,0.313501
2234,2026mrcmp,FIRST Mid-Atlantic District Championship,0.154328
2554,2026mrcmp,FIRST Mid-Atlantic District Championship,0.680845
5684,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
9094,2026mrcmp,FIRST Mid-Atlantic District Championship,0.474026
9015,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
7045,2026mrcmp,FIRST Mid-Atlantic District Championship,0.368224
6945,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
8075,2026mrcmp,FIRST Mid-Atlantic District Championship,0.3195
4575,2026mrcmp,FIRST Mid-Atlantic District Championship,0.523992
4285,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
2095,2026mrcmp,FIRST Mid-Atlantic District Championship,0.154328
2495,2026mrcmp,FIRST Mid-Atlantic District Championship,0.368224
5895,2026mrcmp,FIRST Mid-Atlantic District Championship,0.68118
8706,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
2016,2026mrcmp,FIRST Mid-Atlantic District Championship,0.3195
6016,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
9116,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
9416,2026mrcmp,FIRST Mid-Atlantic District Championship,0.696976
6226,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1626,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1676,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
5407,2026mrcmp,FIRST Mid-Atlantic District Championship,0.275044
2607,2026mrcmp,FIRST Mid-Atlantic District Championship,0.541366
8707,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1807,2026mrcmp,FIRST Mid-Atlantic District Championship,0.858505
8117,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
9027,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
3637,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
4637,2026mrcmp,FIRST Mid-Atlantic District Championship,0.208384
1647,2026mrcmp,FIRST Mid-Atlantic District Championship,0.191171
1257,2026mrcmp,FIRST Mid-Atlantic District Championship,0.504361
2577,2026mrcmp,FIRST Mid-Atlantic District Championship,0.170094
7587,2026mrcmp,FIRST Mid-Atlantic District Championship,0.258964
6897,2026mrcmp,FIRST Mid-Atlantic District Championship,0.208384
6808,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1218,2026mrcmp,FIRST Mid-Atlantic District Championship,0.636006
8628,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0769241
5438,2026mrcmp,FIRST Mid-Atlantic District Championship,0.081533
2458,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1168,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
8588,2026mrcmp,FIRST Mid-Atlantic District Championship,0.312414
9439,2026mrcmp,FIRST Mid-Atlantic District Championship,0.0842847
2539,2026mrcmp,FIRST Mid-Atlantic District Championship,0.68118
2559,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1279,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
1089,2026mrcmp,FIRST Mid-Atlantic District Championship,0.476843
5789,2026mrcmp,FIRST Mid-Atlantic District Championship,0.180016
10400,2026mrcmp,FIRST Mid-Atlantic District Championship,0.541539
10600,2026mrcmp,FIRST Mid-Atlantic District Championship,0.287143
10070,2026mrcmp,FIRST Mid-Atlantic District Championship,0.541539
10170,2026mrcmp,FIRST Mid-Atlantic District Championship,0.265279
10232,2026mrcmp,FIRST Mid-Atlantic District Championship,0.131129
10143,2026mrcmp,FIRST Mid-Atlantic District Championship,0.492071
10993,2026mrcmp,FIRST Mid-Atlantic District Championship,0.608102
11104,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
10584,2026mrcmp,FIRST Mid-Atlantic District Championship,0.541539
11225,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
10995,2026mrcmp,FIRST Mid-Atlantic District Championship,0.608102
10366,2026mrcmp,FIRST Mid-Atlantic District Championship,0.105938
11366,2026mrcmp,FIRST Mid-Atlantic District Championship,0.608102
10157,2026mrcmp,FIRST Mid-Atlantic District Championship,0.595567
10997,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
10918,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
10949,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
10979,2026mrcmp,FIRST Mid-Atlantic District Championship,0.608102
10989,2026mrcmp,FIRST Mid-Atlantic District Championship,0.28507
900,2026nccmp,FIRST North Carolina State Championship,0.545295
435,2026nccmp,FIRST North Carolina State Championship,0.594039
587,2026nccmp,FIRST North Carolina State Championship,0.594039
6500,2026nccmp,FIRST North Carolina State Championship,0.879698
6240,2026nccmp,FIRST North Carolina State Championship,0.594039
2640,2026nccmp,FIRST North Carolina State Championship,0.545295
9150,2026nccmp,FIRST North Carolina State Championship,0.612156
5160,2026nccmp,FIRST North Carolina State Championship,0.594039
3680,2026nccmp,FIRST North Carolina State Championship,0.545295
5190,2026nccmp,FIRST North Carolina State Championship,0.499807
7890,2026nccmp,FIRST North Carolina State Championship,0.393392
5511,2026nccmp,FIRST North Carolina State Championship,0.545295
4561,2026nccmp,FIRST North Carolina State Championship,0.685412
4861,2026nccmp,FIRST North Carolina State Championship,0.63211
6502,2026nccmp,FIRST North Carolina State Championship,0.594039
3822,2026nccmp,FIRST North Carolina State Championship,0.538936
9032,2026nccmp,FIRST North Carolina State Championship,0.8275
6932,2026nccmp,FIRST North Carolina State Championship,0.545295
9042,2026nccmp,FIRST North Carolina State Championship,0.594039
6242,2026nccmp,FIRST North Carolina State Championship,0.316766
9762,2026nccmp,FIRST North Carolina State Championship,0.545295
2682,2026nccmp,FIRST North Carolina State Championship,0.236217
1533,2026nccmp,FIRST North Carolina State Championship,0.762225
7443,2026nccmp,FIRST North Carolina State Championship,0.532943
7763,2026nccmp,FIRST North Carolina State Championship,0.631343
3893,2026nccmp,FIRST North Carolina State Championship,0.236217
6004,2026nccmp,FIRST North Carolina State Championship,0.435033
2724,2026nccmp,FIRST North Carolina State Championship,0.782995
4534,2026nccmp,FIRST North Carolina State Championship,0.79614
6894,2026nccmp,FIRST North Carolina State Championship,0.612156
9005,2026nccmp,FIRST North Carolina State Championship,0.545295
8205,2026nccmp,FIRST North Carolina State Championship,0.477849
9605,2026nccmp,FIRST North Carolina State Championship,0.545295
1225,2026nccmp,FIRST North Carolina State Championship,0.545295
4935,2026nccmp,FIRST North Carolina State Championship,0.612156
4795,2026nccmp,FIRST North Carolina State Championship,0.594039
3506,2026nccmp,FIRST North Carolina State Championship,0.994585
4816,2026nccmp,FIRST North Carolina State Championship,0.594039
3336,2026nccmp,FIRST North Carolina State Championship,0.594039
8746,2026nccmp,FIRST North Carolina State Championship,0.545295
3196,2026nccmp,FIRST North Carolina State Championship,0.545295
9296,2026nccmp,FIRST North Carolina State Championship,0.111947
9496,2026nccmp,FIRST North Carolina State Championship,0.889064
5607,2026nccmp,FIRST North Carolina State Championship,0.24958
9607,2026nccmp,FIRST North Carolina State Championship,0.352052
5727,2026nccmp,FIRST North Carolina State Championship,0.545295
8727,2026nccmp,FIRST North Carolina State Championship,0.63211
8757,2026nccmp,FIRST North Carolina State Championship,0.545295
9297,2026nccmp,FIRST North Carolina State Championship,0.57639
6908,2026nccmp,FIRST North Carolina State Championship,0.205707
5518,2026nccmp,FIRST North Carolina State Championship,0.238306
7918,2026nccmp,FIRST North Carolina State Championship,0.236217
4828,2026nccmp,FIRST North Carolina State Championship,0.594039
8738,2026nccmp,FIRST North Carolina State Championship,0.594039
8758,2026nccmp,FIRST North Carolina State Championship,0.371603
9788,2026nccmp,FIRST North Carolina State Championship,0.594039
6888,2026nccmp,FIRST North Carolina State Championship,0.171877
9198,2026nccmp,FIRST North Carolina State Championship,0.545295
9298,2026nccmp,FIRST North Carolina State Championship,0.545295
5919,2026nccmp,FIRST North Carolina State Championship,0.594039
3229,2026nccmp,FIRST North Carolina State Championship,0.594039
8429,2026nccmp,FIRST North Carolina State Championship,0.727944
6729,2026nccmp,FIRST North Carolina State Championship,0.34729
4829,2026nccmp,FIRST North Carolina State Championship,0.600692
6639,2026nccmp,FIRST North Carolina State Championship,0.538936
2059,2026nccmp,FIRST North Carolina State Championship,0.74493
3459,2026nccmp,FIRST North Carolina State Championship,0.594039
9559,2026nccmp,FIRST North Carolina State Championship,0.594039
9789,2026nccmp,FIRST North Carolina State Championship,0.594039
10260,2026nccmp,FIRST North Carolina State Championship,0.689969
10960,2026nccmp,FIRST North Carolina State Championship,0.275982
10121,2026nccmp,FIRST North Carolina State Championship,0.662459
11161,2026nccmp,FIRST North Carolina State Championship,0.73075
10302,2026nccmp,FIRST North Carolina State Championship,0.662459
10412,2026nccmp,FIRST North Carolina State Championship,0.611925
10072,2026nccmp,FIRST North Carolina State Championship,0.662459
11353,2026nccmp,FIRST North Carolina State Championship,0.73075
10583,2026nccmp,FIRST North Carolina State Championship,0.688354
10304,2026nccmp,FIRST North Carolina State Championship,0.295911
10704,2026nccmp,FIRST North Carolina State Championship,0.611925
10354,2026nccmp,FIRST North Carolina State Championship,0.662459
11285,2026nccmp,FIRST North Carolina State Championship,0.73075
11146,2026nccmp,FIRST North Carolina State Championship,0.34426
10107,2026nccmp,FIRST North Carolina State Championship,0.611925
11417,2026nccmp,FIRST North Carolina State Championship,0.34426
10077,2026nccmp,FIRST North Carolina State Championship,0.592049
11377,2026nccmp,FIRST North Carolina State Championship,0.679936
11297,2026nccmp,FIRST North Carolina State Championship,0.34426
10248,2026nccmp,FIRST North Carolina State Championship,0.611925
11179,2026nccmp,FIRST North Carolina State Championship,0.76823
281,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.923189
342,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
343,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.908834
3490,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.992342
1051,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.692104
4451,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
6961,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.592687
1102,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.836785
4533,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.642725
4083,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.590614
1293,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999945
4864,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.90201
9315,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.556909
2815,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.919095
8575,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.899303
7085,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.973362
6366,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
3976,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.353987
8137,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.956331
6167,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.82468
1287,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.896007
1758,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.711067
1319,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.657973
3489,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
11311,2026sccmp,FIRST South Carolina State Championship presented by Magna,0
10231,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.926815
10361,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.998601
10591,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.980981
11424,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999994
11254,2026sccmp,FIRST South Carolina State Championship presented by Magna,1
11475,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.74193
11167,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999436
10367,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.996485
11467,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.74193
11308,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.74193
11368,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.74193
10388,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.365213
11398,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.999918
10619,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.322459
10599,2026sccmp,FIRST South Carolina State Championship presented by Magna,0.745187
620,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.666392
540,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.575974
401,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.67305
611,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
612,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
122,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
422,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.913903
623,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.217152
404,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.395887
614,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.55389
116,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
526,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
836,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.824693
346,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.806054
686,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.81899
617,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.105254
977,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.789301
888,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.856805
619,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.439956
339,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.46016
539,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.647203
449,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.647203
2900,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.276698
8230,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
5830,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.361675
7770,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.427911
8590,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.824693
2890,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
1111,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.683641
2421,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.147599
4821,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.805083
1731,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.666392
4541,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.487369
5841,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.167455
3361,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.217152
6802,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.679452
2912,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.10672
1522,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.320061
8622,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.459975
1262,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.427911
3072,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.427911
9072,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.791022
4472,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.666392
6882,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
8592,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.889164
9003,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.46016
9403,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
9033,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.439956
5243,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
5353,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
2363,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
6863,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.46016
2963,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
3373,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
1793,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
5804,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.736528
9214,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.468308
3714,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.145271
2914,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.136116
5724,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.439956
2534,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
4464,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.10672
9684,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.000723786
4505,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.551562
5115,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.540624
1915,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.248212
1885,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
1895,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
2106,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.921217
6326,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.575974
8326,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
8726,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.540624
3136,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
1446,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.144517
4456,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.361675
1086,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.895803
2186,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
4286,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.147599
7886,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.248212
1727,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.889164
2537,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.167455
2377,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.68654
5587,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
1908,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.666392
1418,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.564059
2028,2026chcmp,FIRST Chesapeake District Championship presented by C-CAM, VSU, Go Tec, and NASA,0.597038
